Gene stable ID	Pfam ID	Pfam start	Pfam end
ENSG00000147246	PF00001	70	368
ENSG00000160999	PF00017	460	537
ENSG00000160999	PF00169	255	348
ENSG00000160999	PF08916	65	121
ENSG00000123066	PF06333	1796	2211
ENSG00000123066	PF18296	1416	1760
ENSG00000123066	PF11597	13	241
ENSG00000261371	PF17736	415	485
ENSG00000261371	PF13895	327	404
ENSG00000140807			
ENSG00000125447	PF02883	598	715
ENSG00000125447	PF18308	169	207
ENSG00000125447	PF00790	5	142
ENSG00000125447	PF03127	222	299
ENSG00000135763	PF10441	1322	1516
ENSG00000135722	PF12937	8	47
ENSG00000167208	PF00787	87	185
ENSG00000119397	PF14580	128	278
ENSG00000122986	PF00520	101	216
ENSG00000122986	PF16799	226	272
ENSG00000102878	PF00447	20	120
ENSG00000123496	PF09240	142	235
ENSG00000179058	PF15737	193	300
ENSG00000115425	PF13561	25	264
ENSG00000111799	PF00041	26	100
ENSG00000111799	PF00041	907	986
ENSG00000111799	PF00041	2027	2105
ENSG00000111799	PF00041	1089	1165
ENSG00000111799	PF00041	336	414
ENSG00000111799	PF00041	634	708
ENSG00000111799	PF00041	2207	2281
ENSG00000111799	PF00041	1567	1645
ENSG00000111799	PF00041	1387	1460
ENSG00000111799	PF00041	1479	1550
ENSG00000111799	PF00041	2118	2192
ENSG00000111799	PF00041	1847	1924
ENSG00000111799	PF00041	725	793
ENSG00000111799	PF00041	816	892
ENSG00000111799	PF00041	1002	1075
ENSG00000111799	PF00041	1656	1728
ENSG00000111799	PF00041	1755	1833
ENSG00000111799	PF00041	1938	2016
ENSG00000111799	PF01391	2802	2852
ENSG00000111799	PF01391	2845	2898
ENSG00000111799	PF01391	2941	2990
ENSG00000111799	PF01391	2747	2798
ENSG00000111799	PF00092	140	310
ENSG00000111799	PF00092	2323	2494
ENSG00000111799	PF00092	1199	1369
ENSG00000111799	PF00092	440	608
ENSG00000163449	PF15052	148	276
ENSG00000204852	PF07773	78	387
ENSG00000168077	PF01391	499	557
ENSG00000168077	PF01391	456	512
ENSG00000168077	PF01391	544	602
ENSG00000118242	PF15812	46	192
ENSG00000204882	PF00001	71	297
ENSG00000125445	PF00177	111	263
ENSG00000066422	PF00651	204	306
ENSG00000066422	PF00096	707	729
ENSG00000066422	PF00096	914	937
ENSG00000066422	PF00096	859	880
ENSG00000066422	PF00096	822	846
ENSG00000066422	PF13912	569	592
ENSG00000066422	PF13912	651	673
ENSG00000066422	PF13912	597	620
ENSG00000066422	PF13912	735	758
ENSG00000066422	PF17921	68	121
ENSG00000148335	PF05891	8	223
ENSG00000006283	PF00520	743	969
ENSG00000006283	PF00520	80	405
ENSG00000006283	PF00520	1275	1547
ENSG00000006283	PF00520	1611	1861
ENSG00000172780	PF00071	20	180
ENSG00000184489	PF00782	92	143
ENSG00000114391	PF01246	1	66
ENSG00000261796	PF06246	1	266
ENSG00000182504	PF14580	107	256
ENSG00000240682	PF06246	1	288
ENSG00000182459	PF15553	1	159
ENSG00000167889	PF15024	195	786
ENSG00000181408	PF00001	68	315
ENSG00000166816	PF01565	66	202
ENSG00000166816	PF02913	266	506
ENSG00000163681	PF00498	28	106
ENSG00000203667	PF12597	24	110
ENSG00000103495	PF12874	420	437
ENSG00000103495	PF00096	337	360
ENSG00000103495	PF00096	279	301
ENSG00000103495	PF13894	307	329
ENSG00000184517	PF01352	7	47
ENSG00000184517	PF13465	226	251
ENSG00000184517	PF00096	380	402
ENSG00000184517	PF00096	268	290
ENSG00000184517	PF00096	296	318
ENSG00000184517	PF00096	324	346
ENSG00000184517	PF00096	352	374
ENSG00000184517	PF00096	184	206
ENSG00000185915	PF01344	515	558
ENSG00000185915	PF01344	357	412
ENSG00000185915	PF01344	466	513
ENSG00000185915	PF01344	414	456
ENSG00000185915	PF00651	20	125
ENSG00000185915	PF07707	131	236
ENSG00000168928	PF00089	34	256
ENSG00000153187	PF00622	357	461
ENSG00000153187	PF13671	499	643
ENSG00000153187	PF02037	9	42
ENSG00000144815	PF06312	74	275
ENSG00000168872	PF00270	116	280
ENSG00000168872	PF00271	319	433
ENSG00000144802	PF12796	590	682
ENSG00000144802	PF12796	487	570
ENSG00000013364	PF17795	457	518
ENSG00000013364	PF01505	324	367
ENSG00000013364	PF01505	167	206
ENSG00000013364	PF01505	113	154
ENSG00000013364	PF01505	220	262
ENSG00000013364	PF17794	273	320
ENSG00000013364	PF17794	50	109
ENSG00000013364	PF11978	519	647
ENSG00000013364	PF17796	379	438
ENSG00000260537	PF00271	320	434
ENSG00000260537	PF00270	117	281
ENSG00000149970	PF00536	9	71
ENSG00000149970	PF00169	573	667
ENSG00000149970	PF00595	223	291
ENSG00000149970	PF10534	84	176
ENSG00000149970	PF06663	339	497
ENSG00000167371	PF04505	264	330
ENSG00000157349	PF00270	122	286
ENSG00000157349	PF00271	325	439
ENSG00000232119	PF01472	95	171
ENSG00000232119	PF17832	6	90
ENSG00000280789	PF15364	86	218
ENSG00000271605	PF17736	44	112
ENSG00000271605	PF17736	132	205
ENSG00000155087	PF00011	129	190
ENSG00000140382	PF00505	103	170
ENSG00000173692	PF17781	75	256
ENSG00000173692	PF13646	601	690
ENSG00000173692	PF18004	786	922
ENSG00000173692	PF01851	511	544
ENSG00000173692	PF01851	476	508
ENSG00000173692	PF01851	441	473
ENSG00000143641	PF00535	139	318
ENSG00000143641	PF00652	451	563
ENSG00000260097	PF11357	351	398
ENSG00000260097	PF11357	194	303
ENSG00000171155			
ENSG00000236446	PF15623	1	288
ENSG00000278646	PF15623	2	31
ENSG00000117425	PF02460	913	1114
ENSG00000117425	PF12349	419	569
ENSG00000226685	PF15623	1	278
ENSG00000181396			
ENSG00000177614	PF13843	121	487
ENSG00000226929	PF15623	1	278
ENSG00000135914	PF00001	71	380
ENSG00000147133	PF12157	586	1048
ENSG00000147133	PF15288	1282	1321
ENSG00000147133	PF00439	1411	1491
ENSG00000147133	PF00439	1534	1615
ENSG00000147133	PF09247	25	86
ENSG00000100599	PF02204	740	841
ENSG00000139351	PF04803	83	214
ENSG00000178927	PF15169	2	148
ENSG00000063660	PF01153	19	549
ENSG00000111666	PF01066	61	136
ENSG00000128563	PF06658	42	173
ENSG00000256812	PF13833	91	148
ENSG00000087253	PF01553	128	238
ENSG00000087253	PF13499	394	457
ENSG00000155090	PF00096	399	423
ENSG00000155090	PF00096	429	451
ENSG00000103023	PF00089	52	264
ENSG00000224089	PF15623	1	278
ENSG00000103021	PF13870	180	353
ENSG00000227234	PF07458	1	99
ENSG00000256525	PF03129	392	477
ENSG00000203710	PF00084	1274	1316
ENSG00000203710	PF00084	1066	1132
ENSG00000203710	PF00084	104	161
ENSG00000203710	PF00084	1588	1643
ENSG00000203710	PF00084	871	937
ENSG00000203710	PF00084	1393	1449
ENSG00000203710	PF00084	1715	1766
ENSG00000203710	PF00084	1907	1964
ENSG00000203710	PF00084	297	353
ENSG00000203710	PF00084	1138	1193
ENSG00000203710	PF00084	238	293
ENSG00000203710	PF00084	43	99
ENSG00000203710	PF00084	824	866
ENSG00000203710	PF00084	1969	2035
ENSG00000203710	PF00084	166	232
ENSG00000203710	PF00084	2298	2354
ENSG00000203710	PF00084	2100	2156
ENSG00000203710	PF00084	1454	1511
ENSG00000203710	PF00084	1846	1902
ENSG00000203710	PF00084	1771	1837
ENSG00000203710	PF00084	554	611
ENSG00000203710	PF00084	1516	1582
ENSG00000203710	PF00084	1321	1387
ENSG00000203710	PF00084	2224	2290
ENSG00000203710	PF00084	2041	2096
ENSG00000203710	PF00084	688	743
ENSG00000203710	PF00084	2168	2219
ENSG00000203710	PF00084	747	803
ENSG00000203710	PF00084	421	487
ENSG00000203710	PF00084	1004	1061
ENSG00000203710	PF00084	616	682
ENSG00000203710	PF00084	374	416
ENSG00000203710	PF00084	2375	2415
ENSG00000203710	PF00084	493	549
ENSG00000203710	PF00084	943	999
ENSG00000203710	PF00084	1647	1703
ENSG00000203710	PF00084	1197	1253
ENSG00000182195	PF16297	28	137
ENSG00000129657	PF00650	323	490
ENSG00000129657	PF04707	17	173
ENSG00000129657	PF03765	274	296
ENSG00000198021	PF07458	1	93
ENSG00000198573	PF07458	1	93
ENSG00000203926	PF07458	1	93
ENSG00000163421	PF06607	1	126
ENSG00000196406	PF07458	1	93
ENSG00000070785	PF00483	5	130
ENSG00000165509			
ENSG00000155495	PF01454	915	1080
ENSG00000160993			
ENSG00000160991	PF07856	46	228
ENSG00000171557	PF08702	30	172
ENSG00000171557	PF00147	186	422
ENSG00000169660	PF00728	63	205
ENSG00000123992	PF02127	42	480
ENSG00000147162	PF13181	226	258
ENSG00000147162	PF13181	163	189
ENSG00000147162	PF13844	556	1024
ENSG00000147162	PF00515	191	224
ENSG00000147162	PF00515	259	292
ENSG00000147162	PF13424	295	358
ENSG00000147162	PF13414	373	408
ENSG00000147162	PF13414	96	136
ENSG00000147162	PF13414	438	471
ENSG00000178950	PF10409	571	707
ENSG00000178950	PF00069	43	311
ENSG00000197721	PF00084	413	470
ENSG00000197721	PF00084	289	345
ENSG00000197721	PF00084	357	408
ENSG00000197721	PF00084	35	91
ENSG00000197721	PF00084	230	285
ENSG00000197721	PF00084	96	153
ENSG00000197721	PF00084	475	541
ENSG00000197721	PF00084	158	224
ENSG00000196123	PF08014	227	456
ENSG00000140939	PF00619	72	157
ENSG00000050820	PF08824	500	653
ENSG00000050820	PF12026	701	910
ENSG00000050820	PF00018	55	102
ENSG00000169783	PF13855	312	371
ENSG00000169783	PF13855	95	155
ENSG00000169783	PF13306	160	278
ENSG00000169783	PF07679	429	514
ENSG00000170044	PF00100	60	321
ENSG00000111670	PF17103	1138	1194
ENSG00000111670	PF17101	73	100
ENSG00000111670	PF06464	700	813
ENSG00000111670	PF11380	322	428
ENSG00000111670	PF00066	436	469
ENSG00000111670	PF00066	504	535
ENSG00000111670	PF18440	218	305
ENSG00000111670	PF17102	955	1003
ENSG00000046774			
ENSG00000119772	PF00855	291	374
ENSG00000119772	PF00145	634	767
ENSG00000119772	PF17980	475	530
ENSG00000168925	PF00089	34	256
ENSG00000181938	PF05916	106	212
ENSG00000189326	PF07458	1	87
ENSG00000136048	PF10277	9	225
ENSG00000189252	PF07458	1	94
ENSG00000258102	PF02991	15	120
ENSG00000179542	PF13855	86	143
ENSG00000179542	PF13855	429	485
ENSG00000268988	PF07458	1	94
ENSG00000169714	PF00098	119	136
ENSG00000169714	PF00098	53	68
ENSG00000169714	PF00098	75	91
ENSG00000169714	PF00098	159	174
ENSG00000169714	PF00098	138	154
ENSG00000169714	PF00098	5	20
ENSG00000169714	PF00098	99	115
ENSG00000170017	PF13927	254	314
ENSG00000170017	PF08205	137	230
ENSG00000163602	PF00641	12	35
ENSG00000163602	PF17219	135	167
ENSG00000203923	PF07458	1	72
ENSG00000111412	PF10218	72	195
ENSG00000102032	PF07221	47	386
ENSG00000147804	PF02535	328	638
ENSG00000147804	PF18292	47	196
ENSG00000135119	PF13923	384	421
ENSG00000179044	PF06046	188	721
ENSG00000185985	PF13855	89	146
ENSG00000185985	PF13855	400	459
ENSG00000120860	PF10152	30	167
ENSG00000144736	PF04925	242	413
ENSG00000142449	PF12662	1218	1241
ENSG00000142449	PF12662	1178	1200
ENSG00000142449	PF00683	1702	1746
ENSG00000142449	PF00683	2067	2112
ENSG00000142449	PF00683	2356	2396
ENSG00000142449	PF00683	196	230
ENSG00000142449	PF00683	967	1011
ENSG00000142449	PF00683	862	894
ENSG00000142449	PF00683	1548	1591
ENSG00000142449	PF00683	345	390
ENSG00000142449	PF00683	671	715
ENSG00000142449	PF18193	47	83
ENSG00000142449	PF07645	724	764
ENSG00000142449	PF07645	2570	2608
ENSG00000142449	PF07645	1070	1102
ENSG00000142449	PF07645	1647	1687
ENSG00000142449	PF07645	2168	2201
ENSG00000142449	PF07645	1404	1444
ENSG00000142449	PF07645	1805	1842
ENSG00000142449	PF07645	531	571
ENSG00000142449	PF07645	1849	1887
ENSG00000142449	PF07645	2527	2564
ENSG00000142449	PF07645	2610	2642
ENSG00000142449	PF07645	766	799
ENSG00000142449	PF07645	2208	2247
ENSG00000142449	PF07645	1028	1068
ENSG00000142449	PF07645	1113	1153
ENSG00000142449	PF07645	1763	1798
ENSG00000142449	PF07645	491	529
ENSG00000142449	PF07645	1363	1397
ENSG00000142449	PF07645	2294	2334
ENSG00000142449	PF07645	2488	2525
ENSG00000142449	PF07645	1605	1642
ENSG00000142449	PF07645	1322	1361
ENSG00000142449	PF07645	911	943
ENSG00000142449	PF07645	573	612
ENSG00000142449	PF07645	614	653
ENSG00000142449	PF07645	2447	2486
ENSG00000142449	PF07645	1889	1923
ENSG00000142449	PF07645	808	846
ENSG00000142449	PF07645	289	329
ENSG00000142449	PF07645	2011	2051
ENSG00000142449	PF07645	1446	1485
ENSG00000142449	PF07645	1487	1526
ENSG00000142449	PF07645	1928	1969
ENSG00000142449	PF07645	1971	2008
ENSG00000142449	PF07645	1280	1320
ENSG00000142449	PF07645	2249	2283
ENSG00000142449	PF07645	2126	2160
ENSG00000142449	PF07645	2653	2690
ENSG00000142449	PF07645	2405	2445
ENSG00000142449	PF07645	247	287
ENSG00000181789	PF16381	761	873
ENSG00000181789	PF08752	612	759
ENSG00000181789	PF01602	25	538
ENSG00000135116	PF15196	1	91
ENSG00000135931			
ENSG00000028203	PF12632	150	438
ENSG00000174989	PF12937	118	161
ENSG00000172534	PF13415	264	330
ENSG00000172534	PF01344	32	69
ENSG00000261717	PF10190	40	79
ENSG00000166822	PF10190	40	144
ENSG00000153774	PF07572	222	294
ENSG00000205250	PF02319	19	83
ENSG00000205250	PF16421	100	196
ENSG00000088992			
ENSG00000075188	PF00400	118	153
ENSG00000235699			
ENSG00000224440			
ENSG00000177854	PF15100	8	245
ENSG00000135108	PF08755	502	592
ENSG00000135108	PF13369	216	389
ENSG00000125454	PF00153	117	204
ENSG00000125454	PF00153	16	108
ENSG00000125454	PF00153	215	311
ENSG00000123607	PF13181	791	816
ENSG00000123607	PF13181	1198	1225
ENSG00000123607	PF13181	723	755
ENSG00000123607	PF14559	895	961
ENSG00000163605	PF09184	7	310
ENSG00000172986	PF01501	114	360
ENSG00000255423	PF06407	70	268
ENSG00000175084	PF04732	9	106
ENSG00000175084	PF00038	107	415
ENSG00000126088	PF01208	15	360
ENSG00000126107	PF03256	247	385
ENSG00000126107	PF00632	584	847
ENSG00000112695	PF02238	58	105
ENSG00000156282	PF00822	6	181
ENSG00000187242	PF00038	124	437
ENSG00000156284	PF00822	6	182
ENSG00000188694	PF05287	6	190
ENSG00000232263	PF05287	5	87
ENSG00000197683	PF05287	5	208
ENSG00000206107	PF05287	1	199
ENSG00000186980	PF05287	1	41
ENSG00000171431	PF00038	69	379
ENSG00000167157	PF00046	105	161
ENSG00000167157	PF03826	227	243
ENSG00000182816	PF05287	1	170
ENSG00000139173	PF15113	4	416
ENSG00000196859	PF00038	95	404
ENSG00000108244	PF00038	71	379
ENSG00000121207	PF04970	44	173
ENSG00000198390	PF05287	1	170
ENSG00000240432	PF05287	1	171
ENSG00000186971	PF05287	57	154
ENSG00000144283	PF00514	558	597
ENSG00000144283	PF00514	602	643
ENSG00000197121	PF07819	83	301
ENSG00000143839	PF07966	33	50
ENSG00000143839	PF00026	85	404
ENSG00000135469	PF03364	94	222
ENSG00000170498	PF15152	48	122
ENSG00000186970	PF05287	1	96
ENSG00000174567	PF04178	18	113
ENSG00000184351	PF11759	1	58
ENSG00000186965	PF11759	3	46
ENSG00000143850	PF00169	60	156
ENSG00000244025	PF11759	1	57
ENSG00000186967	PF11759	1	57
ENSG00000104738	PF17855	727	809
ENSG00000104738	PF00493	487	710
ENSG00000104738	PF17207	271	391
ENSG00000104738	PF14551	163	264
ENSG00000133056	PF00792	649	787
ENSG00000133056	PF00787	1367	1476
ENSG00000133056	PF00794	365	465
ENSG00000133056	PF00613	812	988
ENSG00000133056	PF00454	1078	1290
ENSG00000133056	PF00168	1518	1626
ENSG00000213918	PF03372	45	253
ENSG00000158615	PF10472	1	410
ENSG00000158615	PF10488	413	699
ENSG00000175895	PF01363	148	211
ENSG00000175895	PF00169	39	130
ENSG00000156172	PF14996	64	207
ENSG00000065413	PF00023	238	270
ENSG00000065413	PF13637	75	125
ENSG00000065413	PF13637	511	552
ENSG00000065413	PF12796	276	364
ENSG00000065413	PF12796	144	233
ENSG00000065413	PF12796	567	630
ENSG00000065413	PF12796	905	968
ENSG00000065413	PF12796	837	903
ENSG00000065413	PF12796	376	468
ENSG00000065413	PF12796	9	71
ENSG00000065413	PF12796	757	825
ENSG00000065413	PF12796	702	756
ENSG00000065413	PF12796	633	699
ENSG00000156466	PF00688	68	281
ENSG00000156466	PF00019	353	454
ENSG00000198625	PF13920	435	483
ENSG00000198625	PF02201	32	91
ENSG00000198625	PF00641	300	329
ENSG00000126602	PF13589	110	221
ENSG00000126602	PF00183	291	702
ENSG00000170382	PF07679	430	514
ENSG00000170382	PF13855	310	371
ENSG00000170382	PF13855	214	273
ENSG00000170382	PF13855	94	153
ENSG00000163531	PF07679	447	518
ENSG00000163531	PF07679	524	609
ENSG00000163531	PF13882	1132	1215
ENSG00000163531	PF13927	253	320
ENSG00000163531	PF13927	40	122
ENSG00000163531	PF13927	343	412
ENSG00000163531	PF00047	149	218
ENSG00000163531	PF00041	826	910
ENSG00000163531	PF00041	1014	1086
ENSG00000163531	PF00041	630	714
ENSG00000163531	PF00041	729	812
ENSG00000156467	PF02271	10	86
ENSG00000186977	PF11759	1	66
ENSG00000186925	PF11759	1	52
ENSG00000244362	PF11759	1	57
ENSG00000206106			
ENSG00000212938			
ENSG00000186930	PF11759	1	60
ENSG00000186924	PF11759	1	41
ENSG00000184724			
ENSG00000131089	PF00621	107	285
ENSG00000131089	PF00018	18	59
ENSG00000131089	PF00169	334	422
ENSG00000244624	PF11759	1	50
ENSG00000206105			
ENSG00000184032	PF11759	1	59
ENSG00000206104			
ENSG00000231068			
ENSG00000187005			
ENSG00000187026	PF11759	1	78
ENSG00000170365	PF03165	31	131
ENSG00000170365	PF03166	269	441
ENSG00000115524	PF08920	330	451
ENSG00000156469	PF02536	159	398
ENSG00000115520	PF03364	85	213
ENSG00000163331	PF13853	85	160
ENSG00000148344	PF01124	17	146
ENSG00000204889	PF00038	88	399
ENSG00000135473	PF13423	517	898
ENSG00000135473	PF00929	975	1147
ENSG00000257727	PF11938	27	171
ENSG00000144785	PF11938	27	168
ENSG00000212899	PF04579	3	96
ENSG00000062485	PF00285	71	450
ENSG00000183640	PF11759	7	57
ENSG00000274749	PF15034	1	84
ENSG00000212900	PF04579	3	96
ENSG00000182591	PF05287	1	158
ENSG00000115540	PF03637	51	206
ENSG00000115541	PF00166	9	100
ENSG00000270757	PF00166	9	56
ENSG00000270757	PF03637	87	242
ENSG00000144381	PF00118	47	546
ENSG00000156471	PF03034	96	372
ENSG00000184675	PF09422	89	535
ENSG00000198881	PF07525	277	316
ENSG00000198881	PF12796	79	168
ENSG00000198881	PF00023	184	208
ENSG00000102043	PF06602	109	448
ENSG00000169439	PF01034	138	199
ENSG00000105357	PF00063	108	829
ENSG00000105357	PF01576	906	1986
ENSG00000105357	PF02736	53	91
ENSG00000126453			
ENSG00000126456	PF10401	202	326
ENSG00000126456	PF00605	7	109
ENSG00000206102	PF11759	1	57
ENSG00000212901	PF04579	3	98
ENSG00000221852	PF01500	73	174
ENSG00000221852	PF01500	1	42
ENSG00000204887	PF01500	19	121
ENSG00000115183	PF00023	1145	1175
ENSG00000115183	PF12796	1047	1142
ENSG00000115183	PF12796	1176	1238
ENSG00000115183	PF12796	940	1022
ENSG00000221880	PF01500	1	167
ENSG00000188581	PF01500	1	49
ENSG00000188581	PF01500	69	177
ENSG00000083168	PF01853	565	741
ENSG00000083168	PF17772	506	560
ENSG00000083168	PF00628	265	312
ENSG00000212725	PF01500	4	73
ENSG00000212725	PF13885	89	128
ENSG00000163539	PF12348	322	539
ENSG00000163539	PF12348	67	202
ENSG00000214518	PF01500	4	73
ENSG00000212724	PF01500	4	73
ENSG00000212724	PF13885	89	128
ENSG00000151611	PF03308	101	382
ENSG00000213417	PF01500	4	73
ENSG00000213417	PF13885	89	128
ENSG00000240871	PF13885	34	77
ENSG00000240871	PF13885	79	123
ENSG00000108786	PF00106	5	197
ENSG00000204880	PF13885	34	77
ENSG00000204880	PF13885	79	122
ENSG00000241241	PF13885	58	102
ENSG00000212722	PF01500	4	140
ENSG00000212721	PF13885	20	63
ENSG00000212721	PF13885	79	122
ENSG00000213416	PF13885	85	128
ENSG00000213416	PF13885	5	48
ENSG00000108784	PF12972	474	732
ENSG00000108784	PF05089	130	465
ENSG00000108784	PF12971	30	116
ENSG00000237136	PF15849	1	168
ENSG00000151612	PF00096	374	396
ENSG00000151612	PF00096	402	424
ENSG00000151612	PF00096	817	839
ENSG00000151612	PF13909	1131	1155
ENSG00000068120	PF01121	388	562
ENSG00000068120	PF01467	225	368
ENSG00000198090	PF13885	99	143
ENSG00000198090	PF13885	17	59
ENSG00000198271	PF13885	35	79
ENSG00000198271	PF13885	110	163
ENSG00000171396	PF13885	126	166
ENSG00000171396	PF13885	55	98
ENSG00000171396	PF13885	5	48
ENSG00000196156	PF13885	154	195
ENSG00000196156	PF13885	109	153
ENSG00000196156	PF13885	21	63
ENSG00000156299	PF18385	572	669
ENSG00000156299	PF00621	1044	1232
ENSG00000156299	PF00169	447	546
ENSG00000156299	PF00169	1284	1394
ENSG00000156299	PF00595	856	918
ENSG00000156299	PF02196	767	838
ENSG00000244537	PF13885	55	99
ENSG00000244537	PF13885	5	48
ENSG00000198443	PF13885	4	48
ENSG00000198443	PF13885	107	146
ENSG00000144285	PF06512	1006	1213
ENSG00000144285	PF00520	769	996
ENSG00000144285	PF00520	1217	1491
ENSG00000144285	PF00520	127	433
ENSG00000144285	PF00520	1541	1796
ENSG00000144285	PF11933	505	718
ENSG00000240542	PF13885	214	250
ENSG00000239886	PF13885	144	174
ENSG00000239886	PF13885	4	50
ENSG00000239886	PF13885	80	124
ENSG00000196151	PF04564	404	476
ENSG00000196151	PF00400	272	308
ENSG00000196151	PF00400	99	125
ENSG00000196151	PF00400	144	167
ENSG00000196151	PF00400	233	267
ENSG00000196151	PF00400	3	37
ENSG00000196151	PF00400	50	82
ENSG00000196151	PF00400	171	217
ENSG00000196151	PF07647	332	394
ENSG00000204873	PF13885	4	46
ENSG00000204873	PF13885	129	159
ENSG00000204873	PF13885	66	109
ENSG00000187272	PF13885	4	46
ENSG00000187272	PF13885	65	109
ENSG00000187272	PF13885	129	159
ENSG00000241595	PF13885	23	65
ENSG00000241595	PF13885	66	109
ENSG00000241595	PF13885	116	154
ENSG00000198083	PF13885	75	119
ENSG00000198083	PF13885	4	46
ENSG00000198083	PF13885	126	167
ENSG00000212659	PF13885	80	124
ENSG00000212659	PF13885	9	50
ENSG00000180386	PF13885	75	119
ENSG00000180386	PF13885	126	167
ENSG00000180386	PF13885	4	46
ENSG00000212658	PF13885	115	159
ENSG00000212658	PF13885	166	209
ENSG00000212657	PF13885	128	172
ENSG00000212657	PF13885	298	340
ENSG00000212657	PF13885	176	216
ENSG00000212657	PF13885	68	112
ENSG00000212657	PF13885	228	276
ENSG00000186860			
ENSG00000006059	PF00038	55	366
ENSG00000131738	PF00038	55	366
ENSG00000184613	PF00093	324	380
ENSG00000184613	PF00093	755	805
ENSG00000184613	PF07645	605	640
ENSG00000184613	PF07645	534	571
ENSG00000184613	PF07645	652	683
ENSG00000184613	PF07645	490	523
ENSG00000184613	PF02210	146	260
ENSG00000142168	PF00080	12	150
ENSG00000131737	PF00038	97	408
ENSG00000094796	PF00038	55	365
ENSG00000169432	PF00520	125	411
ENSG00000169432	PF00520	1515	1770
ENSG00000169432	PF00520	745	973
ENSG00000169432	PF00520	1191	1466
ENSG00000169432	PF11933	484	694
ENSG00000169432	PF06512	982	1187
ENSG00000108417	PF00038	104	414
ENSG00000070718	PF00928	165	417
ENSG00000070718	PF01217	1	128
ENSG00000171360	PF00038	104	414
ENSG00000197694	PF08726	2428	2496
ENSG00000197694	PF13499	2356	2421
ENSG00000197694	PF00435	1446	1549
ENSG00000197694	PF00435	891	969
ENSG00000197694	PF00435	2097	2199
ENSG00000197694	PF00435	785	888
ENSG00000197694	PF00435	1769	1873
ENSG00000197694	PF00435	1552	1661
ENSG00000197694	PF00435	1983	2086
ENSG00000197694	PF00435	150	251
ENSG00000197694	PF00435	468	570
ENSG00000197694	PF00435	1664	1767
ENSG00000197694	PF00435	1876	1979
ENSG00000197694	PF00435	679	781
ENSG00000197694	PF00435	2265	2336
ENSG00000197694	PF00435	1096	1166
ENSG00000197694	PF00435	1233	1336
ENSG00000197694	PF00435	574	676
ENSG00000197694	PF00435	1339	1442
ENSG00000197694	PF00435	361	465
ENSG00000197694	PF00435	45	146
ENSG00000197694	PF00435	256	358
ENSG00000197694	PF00018	974	1018
ENSG00000151962	PF00076	143	204
ENSG00000151962	PF00076	238	301
ENSG00000151962	PF00076	63	126
ENSG00000151962	PF14709	392	468
ENSG00000143199	PF00211	43	207
ENSG00000143199	PF00211	288	417
ENSG00000136816	PF06309	51	176
ENSG00000136827	PF06309	44	169
ENSG00000185149	PF00001	67	325
ENSG00000164114			
ENSG00000136878	PF02148	30	91
ENSG00000136878	PF06337	817	888
ENSG00000136878	PF06337	710	777
ENSG00000136878	PF00443	145	682
ENSG00000136819	PF07052	101	197
ENSG00000143164	PF00400	45	76
ENSG00000143164	PF00400	852	880
ENSG00000119333	PF00400	386	420
ENSG00000119333	PF00400	483	510
ENSG00000143158	PF03650	28	125
ENSG00000123636	PF15613	1373	1428
ENSG00000123636	PF01429	741	811
ENSG00000123636	PF00628	1933	1980
ENSG00000123636	PF02791	1089	1149
ENSG00000123636	PF00439	2069	2147
ENSG00000131400	PF00026	77	391
ENSG00000108759	PF00038	95	406
ENSG00000197079	PF00038	96	406
ENSG00000126337	PF00038	92	403
ENSG00000156304	PF00076	510	572
ENSG00000156304	PF04818	59	123
ENSG00000131408	PF00104	265	443
ENSG00000131408	PF00105	86	155
ENSG00000248485			
ENSG00000171401	PF00038	103	414
ENSG00000164167	PF01423	10	74
ENSG00000185610	PF00046	189	243
ENSG00000171346	PF00038	104	415
ENSG00000131398	PF00520	290	547
ENSG00000131398	PF02214	90	184
ENSG00000131398	PF11404	1	18
ENSG00000177119	PF04547	308	891
ENSG00000177119	PF16178	82	305
ENSG00000250673	PF02014	33	155
ENSG00000142149	PF00069	66	320
ENSG00000177981	PF13637	54	95
ENSG00000177981	PF07525	247	285
ENSG00000177981	PF12796	111	179
ENSG00000104368	PF00089	311	556
ENSG00000104368	PF00008	86	117
ENSG00000104368	PF00051	127	208
ENSG00000104368	PF00051	215	296
ENSG00000104368	PF00039	41	78
ENSG00000131470	PF07106	12	74
ENSG00000131470	PF18517	154	210
ENSG00000171345	PF00038	79	389
ENSG00000170248	PF03097	4	383
ENSG00000170248	PF13949	418	706
ENSG00000108788	PF00010	130	188
ENSG00000188931			
ENSG00000143252	PF01127	48	164
ENSG00000187239	PF00611	10	88
ENSG00000187239	PF14604	557	607
ENSG00000241399	PF00059	47	154
ENSG00000165175	PF07084	2	179
ENSG00000248672	PF00040	169	209
ENSG00000248672	PF00059	1688	1795
ENSG00000248672	PF00059	379	487
ENSG00000248672	PF00059	668	791
ENSG00000248672	PF00059	531	625
ENSG00000248672	PF00059	831	932
ENSG00000248672	PF00059	1269	1341
ENSG00000248672	PF00059	1412	1513
ENSG00000248672	PF00059	970	1091
ENSG00000248672	PF00059	237	342
ENSG00000248672	PF00059	1554	1660
ENSG00000248672	PF00059	1121	1221
ENSG00000169139	PF00179	31	133
ENSG00000136536	PF12906	552	607
ENSG00000054219	PF00059	970	1091
ENSG00000054219	PF00059	1554	1660
